osm_id,rooms,name,opening_ho,addrcity,addrhousen,source,man_made,shop,addrstreet,amenity,addrfull,beds,tourism
8202067664,,Lakestar Oil,,Nairobi,,,,,Kangundo Road,fuel,,,
8202067666,,Mogas,,Nairobi,,,,,Kangundo Road,fuel,,,
8202067670,,OLA Energy,,Tala,,,,,Kangundo Road,fuel,,,
8230475519,,Total,,,,,,,Northern Bypass,fuel,,,
8230475717,,Rubis,,,,,,,Northern Bypass,fuel,,,
8231893217,,Shell,,,,,,,Northern Bypass,fuel,,,
8237558557,,Astrol,,Nairobi,,,,,Kiambu Road,fuel,,,
8237558558,,Engen,,Nairobi,,,,,Kahawa Sukari Avenue,fuel,,,
8247882580,,Tosha,,Ruiru,,,,,Eastern Bypass,fuel,,,
8247882582,,Shell - Eastern By-pass - Ruiru,,Ruiru,,,,,Eastern Bypass,fuel,,,
8247882587,,Engen,,Ruiru,,,,,Eastern Bypass,fuel,,,
8247882589,,Total,,Nairobi,,,,,Eastern Bypass,fuel,,,
8289646472,,OLA Energy,,Juja,,,,,Thika Road,fuel,,,
8289646473,,OLA Energy,,Ruiru,,,,,Thika Road,fuel,,,
8293614662,,Exxen Energy,,Nairobi,,,,,Eastern Bypass,fuel,,,
8293614664,,Rubis,,Nairobi,,,,,Eastern Bypass,fuel,,,
8293614666,,Rubis,,Nairobi,,,,,Eastern Bypass,fuel,,,
8293614669,,Total,,Nairobi,,,,,Eastern Bypass,fuel,,,
8293614672,,Bakri Petrol,,Nairobi,,,,,Eastern Bypass,fuel,,,
8293614673,,Lexo Service,,Nairobi,,,,,Eastern Bypass,fuel,,,
8293614674,,Shell,,Nairobi,,,,,Eastern Bypass,fuel,,,
8311534866,,National Oil,,Kiambu,,,,,Banana Raini Road,fuel,,,
8318718279,,Shell,,Nairobi,,,,,Dagoretti Road,fuel,,,
8321307636,,Rubis,,,,,,,Dagoretti Road,fuel,,,
8321307638,,Shell,,,,,,,Dagoretti Road,fuel,,,
8321307639,,Shell,,Mai-ini Stage,,,,,Dagoretti Road,fuel,,,
8324606220,,Total,,Limuru,,,,,Manguo Road,fuel,,,
8324606221,,Rubis,,Limuru,,,,,Kabuku-Tigoni Road,fuel,,,
8334310086,,Total,,Ruaka,,,,,Limuru Road,fuel,,,
8338714141,,Shell,,Nairobi,,,,,Eastern Bypass,fuel,,,
8338714151,,Shell,,Tala,,,,,Kangundo Road,fuel,,,
8338714156,,Total,,Nairobi,,,,,Kangundo Road,fuel,,,
8338714158,,Shell,,Nairobi,,,,,Kangundo Road,fuel,,,
8342029549,,Mamba,,Nairobi,,,,,Lunga Lunga Road,fuel,,,
8342029552,,Hass,,,,,,,Mathare N Road,fuel,,,
8345317201,,Shell,,Nairobi,,,,,Outer Ring Road,fuel,,,
8345317202,,OLA Energy,,Nairobi,,,,,Outer Ring Road,fuel,,,
8371880138,,Petrocity,,Athi River,,,,,Mombasa Road,fuel,,,
8371880140,,Rubis,,Athi River,,,,,Mombasa Road,fuel,,,
8371880141,,Shell,,Pridelands,,,,,Mombasa Road,fuel,,,
8371880149,,National Oil,,Githunguri,,,,,Utawala Githunguri Road,fuel,,,
8483709617,,Shell,,,,,,,,fuel,,,
8814325606,,Petrol Station,,,,,,,,fuel,,,
8814388524,,Baraka petrol station,,,,,,,,fuel,,,
8814482350,,Mamba Filling Station,,,,,,,,fuel,,,
8862700293,,Shell,,Joska,,,,,Kangundo Road,fuel,,,
8901487417,,Awadh,,,,,,,,fuel,,,
8906851871,,,,,,,,,,fuel,,,
8939081170,,Ocean Oil Petrol,,limuru,,,,,Manguo Road,fuel,,,
8941720759,,Rubis,,,,,,,Nairobi - Nakuru Road,fuel,,,
8954255067,,Phillups Gasoline,,Elementaita,,,,,Nairobi-Nakuru Road,fuel,,,
8954255070,,Total,,Barnabas,,,,,Nairobi-Nakuru Road,fuel,,,
8954255075,,Hyrax Service Station,,Nakuru,,,,,Old Nairobi Road,fuel,,,
8963316604,,Naloki Filling Station,,,,,,,,fuel,,,
8992972051,,Total,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
9004506165,,Total,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
9004506166,,Total,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
9004506167,,Shell,,Nairobi,,,,,Kasarani Mwiki Road,fuel,,,
9010305024,,Rubis,,Ruiru,,,,,Eastern Bypass,fuel,,,
9014259343,,Shell,,Zimmerman,,,,,Kamiti Road,fuel,,,
9020201637,,Bakri Petrol Station,,,,,,,,fuel,,,
9028867152,,Total,,Nairobi,,,,,Kangundo Road,fuel,,,
9028867155,,Rubis,,Kangundo,,,,,Kangundo Road,fuel,,,
9028867156,,Shell,,,,,,,Machakos-Kagundo Road,fuel,,,
9028867161,,Ola Energy,,Masii,,,,,Machakos-Kitui Road,fuel,,,
9032309251,,Total,,Madogo,,,,,Garissa-Daadab Road,fuel,,,
9032309257,,rayan enterprises ltd,,Dadaab,,,,,,fuel,,,
9032309258,,Bash energy,,El Wak,,,,,Isiolo-Mandera Road,fuel,,,
9035083740,,Safe oils filling station,,Wajir,,,,,Isiolo-Mandera Road,fuel,,,
9035083742,,Habaswein Service Station,,Wajir,,,,,Isiolo-Mandera Road,fuel,,,
9035083745,,Modogashe Filling Station,,,,,,,Garissa-Modogashe Road,fuel,,,
9040755159,,Delta Refill Station,,Nanyuki,,,,,Nyeri-Nanyuki Road,fuel,,,
9048281880,,Shell,,Nyahururu,,,,,Gilgil-Nyahururu Road,fuel,,,
9050905020,,National Oil,,Nakuru,,,,,CDN fourth Avenue,fuel,,,
9050905021,,Lake Oil,,Ngata,,,,,Nakuru - Eldoret Road,fuel,,,
9053460332,,Shell,,A104,,,,,Nakuru - Eldoret Road,fuel,,,
9053460334,,OLA Energy,,Eldoret,,,,,Eldoret - Nakuru Road,fuel,,,
9126354878,,,,,,,,,,fuel,,,
9228915411,,Emining junction filling station,,,,survey,,,,fuel,,,
9284706382,,National Oil Petroleum,24/7,,,,,,,fuel,,,
9298209777,,,,,,,,,,fuel,,,
9298209778,,,,,,,,,,fuel,,,
